model_id_train,dataset_id_train,prompt_id_train,subset_id_train,input_type_train,model_id_test,dataset_id_test,prompt_id_test,subset_id_test,input_type_test,layer,fold,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_False__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_False__classifier_cut_zero__classifier_cut,direction__center_from_origin_False__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_False__classifier_cut_zero__test_roc_auc,direction__center_from_origin_False__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_False__classifier_cut_zero__train_f1_score,direction__center_from_origin_False__classifier_cut_zero__test_f1_score,direction__center_from_origin_False__classifier_cut_zero__train_precision_score,direction__center_from_origin_False__classifier_cut_zero__test_precision_score,direction__center_from_origin_False__classifier_cut_zero__train_recall_score,direction__center_from_origin_False__classifier_cut_zero__test_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__classifier_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_roc_auc,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_accuracy_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_f1_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_precision_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__train_recall_score,direction__center_from_origin_True__classifier_cut_optimal_train_set_cut__test_recall_score,direction__center_from_origin_True__classifier_cut_zero__classifier_cut,direction__center_from_origin_True__classifier_cut_zero__optimal_train_set_cut,direction__center_from_origin_True__classifier_cut_zero__test_roc_auc,direction__center_from_origin_True__classifier_cut_zero__train_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__test_accuracy_score,direction__center_from_origin_True__classifier_cut_zero__train_f1_score,direction__center_from_origin_True__classifier_cut_zero__test_f1_score,direction__center_from_origin_True__classifier_cut_zero__train_precision_score,direction__center_from_origin_True__classifier_cut_zero__test_precision_score,direction__center_from_origin_True__classifier_cut_zero__train_recall_score,direction__center_from_origin_True__classifier_cut_zero__test_recall_score
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,gsm8k,base_3_shot,main,prompt_only,22,0,4.96306037902832,4.96306037902832,0.5522625687275029,0.8104508196721312,0.49764150943396224,0.805331462644686,0.006220839813374806,0.8276856524873828,0.2857142857142857,0.7841530054644809,0.0031446540880503146,0.0,4.96306037902832,0.5522625687275029,0.7865437158469946,0.539308176100629,0.804013797428661,0.6219354838709678,0.7431884057971014,0.5273522975929978,0.8756830601092896,0.7578616352201258,7.775517463684082,7.775517463684082,0.5522625687275029,0.8104508196721312,0.49764150943396224,0.805331462644686,0.006220839813374806,0.8276856524873828,0.2857142857142857,0.7841530054644809,0.0031446540880503146,0.0,7.775517463684082,0.5522625687275029,0.757172131147541,0.5039308176100629,0.7876978202448492,0.6641830761043108,0.6997347480106101,0.50201126307321,0.9009562841530054,0.9811320754716981
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,gsm8k,base_3_shot,main,prompt_only,22,1,7.01587438583374,7.01587438583374,0.5720128503844345,0.8105053191489362,0.5,0.7948164146868251,0.0,0.8665620094191523,0.0,0.7340425531914894,0.0,0.0,7.01587438583374,0.5720128503844345,0.7799202127659575,0.5388978930307942,0.7982937233394272,0.6001405481377372,0.7367829021372329,0.5297766749379652,0.8710106382978723,0.6920583468395461,10.339062690734863,10.339062690734863,0.5720102235683195,0.8105053191489362,0.5,0.7948164146868251,0.0,0.8665620094191523,0.0,0.7340425531914894,0.0,0.0,10.339062690734863,0.5720102235683195,0.7450132978723404,0.5040518638573744,0.7795343489508479,0.6670293797606094,0.6865822784810126,0.502047502047502,0.901595744680851,0.993517017828201
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,gsm8k,base_3_shot,main,prompt_only,22,2,4.501430034637451,4.501430034637451,0.5725764728707237,0.8132975151108126,0.5037993920972644,0.8093278463648834,0.02391629297458894,0.8269096005606167,0.7272727272727273,0.7924781732706514,0.0121580547112462,0.0,4.501430034637451,0.5725764728707237,0.7907991940899933,0.5433130699088146,0.8074188562596599,0.639904134212103,0.7479954180985109,0.5281899109792285,0.8770987239758227,0.8115501519756839,6.571781635284424,6.571781635284424,0.5725764728707237,0.8132975151108126,0.5037993920972644,0.8093278463648834,0.02391629297458894,0.8269096005606167,0.7272727272727273,0.7924781732706514,0.0121580547112462,0.0,6.571781635284424,0.5725764728707237,0.7706514439220954,0.5015197568389058,0.7955701885662975,0.6625514403292181,0.7176025917926566,0.5007776049766719,0.8925453324378778,0.9787234042553191
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,gsm8k,base_3_shot,main,prompt_only,22,3,6.850723743438721,6.850723743438721,0.5531312742962109,0.8072739632902787,0.5,0.7906976744186046,0.0,0.8651050080775444,0.0,0.7280761386811693,0.0,0.0,6.850723743438721,0.5531312742962109,0.7841604350781781,0.5343137254901961,0.8015004688965301,0.6164199192462988,0.7418981481481481,0.5240274599542334,0.8715159755268524,0.7483660130718954,9.264873504638672,9.264873504638672,0.5531286043829297,0.8072739632902787,0.5,0.7906976744186046,0.0,0.8651050080775444,0.0,0.7280761386811693,0.0,0.0,9.264873504638672,0.5531286043829297,0.7596872875594833,0.5106209150326797,0.788133053640995,0.6670372429127293,0.7047159699892819,0.5054759898904801,0.893949694085656,0.9803921568627451
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,gsm8k,base_3_shot,main,prompt_only,22,4,6.338505744934082,6.338505744934082,0.5459033493369913,0.808,0.4992283950617284,0.7939914163090128,0.0,0.8564814814814815,0.0,0.74,0.0,0.0,6.338505744934082,0.5459033493369913,0.7836666666666666,0.5138888888888888,0.8006144393241167,0.6223021582733813,0.7424501424501424,0.5088235294117647,0.8686666666666667,0.8009259259259259,8.351846694946289,8.351846694946289,0.5459045400853528,0.808,0.4992283950617284,0.7939914163090128,0.0,0.8564814814814815,0.0,0.74,0.0,0.0,8.351846694946289,0.5459045400853528,0.765,0.5023148148148148,0.7912348238081137,0.6631853785900783,0.7117741076185402,0.5011838989739542,0.8906666666666667,0.9799382716049383
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,math_operations_6k,base,main,prompt_only,22,0,4.96306037902832,4.96306037902832,0.7988662131519275,0.8104508196721312,0.6571428571428571,0.805331462644686,0.7313432835820896,0.8276856524873828,0.6012269938650306,0.7841530054644809,0.9333333333333333,0.0,4.96306037902832,0.7988662131519275,0.7865437158469946,0.5071428571428571,0.804013797428661,0.6698564593301436,0.7431884057971014,0.5035971223021583,0.8756830601092896,1.0,7.775517463684082,7.775517463684082,0.7988662131519275,0.8104508196721312,0.6571428571428571,0.805331462644686,0.7313432835820896,0.8276856524873828,0.6012269938650306,0.7841530054644809,0.9333333333333333,0.0,7.775517463684082,0.7988662131519275,0.757172131147541,0.5,0.7876978202448492,0.6666666666666666,0.6997347480106101,0.5,0.9009562841530054,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,math_operations_6k,base,main,prompt_only,22,1,7.01587438583374,7.01587438583374,0.8190197217241989,0.8105053191489362,0.7135678391959799,0.7948164146868251,0.7466666666666667,0.8665620094191523,0.6693227091633466,0.7340425531914894,0.8442211055276382,0.0,7.01587438583374,0.8190197217241989,0.7799202127659575,0.5025125628140703,0.7982937233394272,0.6677852348993288,0.7367829021372329,0.5012594458438288,0.8710106382978723,1.0,10.339062690734863,10.339062690734863,0.8190197217241989,0.8105053191489362,0.7135678391959799,0.7948164146868251,0.7466666666666667,0.8665620094191523,0.6693227091633466,0.7340425531914894,0.8442211055276382,0.0,10.339062690734863,0.8190197217241989,0.7450132978723404,0.5,0.7795343489508479,0.6666666666666666,0.6865822784810126,0.5,0.901595744680851,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,math_operations_6k,base,main,prompt_only,22,2,4.501430034637451,4.501430034637451,0.7665810958673512,0.8132975151108126,0.6009174311926605,0.8093278463648834,0.7080536912751678,0.8269096005606167,0.5582010582010583,0.7924781732706514,0.9678899082568807,0.0,4.501430034637451,0.7665810958673512,0.7907991940899933,0.5022935779816514,0.8074188562596599,0.667687595712098,0.7479954180985109,0.5011494252873563,0.8770987239758227,1.0,6.571781635284424,6.571781635284424,0.7665810958673512,0.8132975151108126,0.6009174311926605,0.8093278463648834,0.7080536912751678,0.8269096005606167,0.5582010582010583,0.7924781732706514,0.9678899082568807,0.0,6.571781635284424,0.7665810958673512,0.7706514439220954,0.5,0.7955701885662975,0.6666666666666666,0.7176025917926566,0.5,0.8925453324378778,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,math_operations_6k,base,main,prompt_only,22,3,6.850723743438721,6.850723743438721,0.7719682914488111,0.8072739632902787,0.7077922077922078,0.7906976744186046,0.7294589178356713,0.8651050080775444,0.6791044776119403,0.7280761386811693,0.7878787878787878,0.0,6.850723743438721,0.7719682914488111,0.7841604350781781,0.5,0.8015004688965301,0.6666666666666666,0.7418981481481481,0.5,0.8715159755268524,1.0,9.264873504638672,9.264873504638672,0.7719682914488111,0.8072739632902787,0.7077922077922078,0.7906976744186046,0.7294589178356713,0.8651050080775444,0.6791044776119403,0.7280761386811693,0.7878787878787878,0.0,9.264873504638672,0.7719682914488111,0.7596872875594833,0.5,0.788133053640995,0.6666666666666666,0.7047159699892819,0.5,0.893949694085656,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,math_operations_6k,base,main,prompt_only,22,4,6.338505744934082,6.338505744934082,0.7151351695725117,0.808,0.6612903225806451,0.7939914163090128,0.7123287671232876,0.8564814814814815,0.6190476190476191,0.74,0.8387096774193549,0.0,6.338505744934082,0.7151351695725117,0.7836666666666666,0.5,0.8006144393241167,0.6666666666666666,0.7424501424501424,0.5,0.8686666666666667,1.0,8.351846694946289,8.351846694946289,0.7151351695725117,0.808,0.6612903225806451,0.7939914163090128,0.7123287671232876,0.8564814814814815,0.6190476190476191,0.74,0.8387096774193549,0.0,8.351846694946289,0.7151351695725117,0.765,0.5,0.7912348238081137,0.6666666666666666,0.7117741076185402,0.5,0.8906666666666667,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,medals_9k,base,main,prompt_only,22,0,4.96306037902832,4.96306037902832,0.5538902494331066,0.8104508196721312,0.4961904761904762,0.805331462644686,0.6447280053727333,0.8276856524873828,0.4979253112033195,0.7841530054644809,0.9142857142857143,0.0,4.96306037902832,0.5538902494331066,0.7865437158469946,0.5076190476190476,0.804013797428661,0.6679511881824021,0.7431884057971014,0.5038759689922481,0.8756830601092896,0.9904761904761905,7.775517463684082,7.775517463684082,0.5538902494331066,0.8104508196721312,0.4961904761904762,0.805331462644686,0.6447280053727333,0.8276856524873828,0.4979253112033195,0.7841530054644809,0.9142857142857143,0.0,7.775517463684082,0.5538902494331066,0.757172131147541,0.5066666666666667,0.7876978202448492,0.669220945083014,0.6997347480106101,0.5033621517771374,0.9009562841530054,0.9980952380952381
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,medals_9k,base,main,prompt_only,22,1,7.01587438583374,7.01587438583374,0.5373970738823661,0.8105053191489362,0.5149812734082397,0.7948164146868251,0.5888888888888889,0.8665620094191523,0.5110192837465565,0.7340425531914894,0.6947565543071161,0.0,7.01587438583374,0.5373970738823661,0.7799202127659575,0.5009363295880149,0.7982937233394272,0.6628716002530044,0.7367829021372329,0.5004775549188156,0.8710106382978723,0.9812734082397003,10.339062690734863,10.339062690734863,0.5373970738823661,0.8105053191489362,0.5149812734082397,0.7948164146868251,0.5888888888888889,0.8665620094191523,0.5110192837465565,0.7340425531914894,0.6947565543071161,0.0,10.339062690734863,0.5373970738823661,0.7450132978723404,0.5065543071161048,0.7795343489508479,0.6695924764890282,0.6865822784810126,0.5032987747408105,0.901595744680851,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,medals_9k,base,main,prompt_only,22,2,4.501430034637451,4.501430034637451,0.536491760047726,0.8132975151108126,0.49610136452241715,0.8093278463648834,0.6518518518518519,0.8269096005606167,0.49794238683127573,0.7924781732706514,0.9434697855750487,0.0,4.501430034637451,0.536491760047726,0.7907991940899933,0.49902534113060426,0.8074188562596599,0.664490861618799,0.7479954180985109,0.49950932286555444,0.8770987239758227,0.9922027290448343,6.571781635284424,6.571781635284424,0.536491760047726,0.8132975151108126,0.49610136452241715,0.8093278463648834,0.6518518518518519,0.8269096005606167,0.49794238683127573,0.7924781732706514,0.9434697855750487,0.0,6.571781635284424,0.536491760047726,0.7706514439220954,0.5009746588693957,0.7955701885662975,0.6671001300390117,0.7176025917926566,0.5004878048780488,0.8925453324378778,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,medals_9k,base,main,prompt_only,22,3,6.850723743438721,6.850723743438721,0.5712959751287882,0.8072739632902787,0.5224014336917563,0.7906976744186046,0.6190135811293781,0.8651050080775444,0.5148632580261593,0.7280761386811693,0.7759856630824373,0.0,6.850723743438721,0.5712959751287882,0.7841604350781781,0.5053763440860215,0.8015004688965301,0.6666666666666666,0.7418981481481481,0.5027322404371585,0.8715159755268524,0.989247311827957,9.264873504638672,9.264873504638672,0.5712927634537069,0.8072739632902787,0.5224014336917563,0.7906976744186046,0.6190135811293781,0.8651050080775444,0.5148632580261593,0.7280761386811693,0.7759856630824373,0.0,9.264873504638672,0.5712927634537069,0.7596872875594833,0.5062724014336918,0.788133053640995,0.6694661067786443,0.7047159699892819,0.503155996393147,0.893949694085656,1.0
qwen_2.5_7b_instruct,birth_years_4k,base,main,prompt_only,qwen_2.5_7b_instruct,medals_9k,base,main,prompt_only,22,4,6.338505744934082,6.338505744934082,0.5785521157451815,0.808,0.5383912248628885,0.7939914163090128,0.6436132674664785,0.8564814814814815,0.5241379310344828,0.74,0.8336380255941499,0.0,6.338505744934082,0.5785521157451815,0.7836666666666666,0.49817184643510054,0.8006144393241167,0.6617375231053605,0.7424501424501424,0.49907063197026025,0.8686666666666667,0.9817184643510055,8.351846694946289,8.351846694946289,0.5785521157451815,0.808,0.5383912248628885,0.7939914163090128,0.6436132674664785,0.8564814814814815,0.5241379310344828,0.74,0.8336380255941499,0.0,8.351846694946289,0.5785521157451815,0.765,0.5036563071297989,0.7912348238081137,0.6678899082568808,0.7117741076185402,0.5018382352941176,0.8906666666666667,0.9981718464351006
