model_id,train_dataset_ids,test_dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,"['medals_9k', 'birth_years_4k', 'cities_10k']",medals_9k,base,main,prompt_answer,0,4,-0.0526231676340103,-0.0526231676340103,0.5656741898148148,0.55625,0.6175942549371634,0.5425867507886435,0.7166666666666667,0.5,0.5065303349069827,0.7608844521604939,0.7041666666666667,0.7117726657645467,0.6939313984168866,0.7305555555555555
llama3.1_8b_chat,"['medals_9k', 'birth_years_4k', 'cities_10k']",birth_years_4k,base,main,prompt_answer,0,4,-0.0526231676340103,-0.0526231676340103,0.5595854922279793,0.5544041450777202,0.5425531914893617,0.5573770491803278,0.5284974093264249,0.5,0.5065303349069827,0.5822169722677119,0.5544041450777202,0.5497382198952879,0.5555555555555556,0.5440414507772021
llama3.1_8b_chat,"['medals_9k', 'birth_years_4k', 'cities_10k']",cities_10k,base,main,prompt_answer,0,4,-0.0526231676340103,-0.0526231676340103,0.6781351473922903,0.6142857142857143,0.6204311152764761,0.6107011070110702,0.6304761904761905,0.5,0.5065303349069827,0.6820027210884354,0.6352380952380953,0.657117278424351,0.6199324324324325,0.699047619047619
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,1,0,-0.1128798499703407,-0.1128798499703407,0.6189551020408164,0.5819047619047619,0.6583657587548638,0.5565789473684211,0.8057142857142857,0.5,0.4918777349724603,0.6461206349206349,0.6028571428571429,0.5978784956605593,0.60546875,0.5904761904761905
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,1,0,-0.1128798499703407,-0.1128798499703407,0.5078053259871442,0.5,0.611764705882353,0.5,0.7878787878787878,0.5,0.4918777349724603,0.5564738292011019,0.5909090909090909,0.5846153846153846,0.59375,0.5757575757575758
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,1,0,-0.1128798499703407,-0.1128798499703407,0.5702971891862869,0.5544041450777202,0.5544041450777202,0.5544041450777202,0.5544041450777202,0.5,0.4918777349724603,0.654970603237671,0.6269430051813472,0.6210526315789474,0.6310160427807486,0.6113989637305699
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,1,0,-0.1128798499703407,-0.1128798499703407,0.5982214506172839,0.5777777777777777,0.6448598130841121,0.5564516129032258,0.7666666666666667,0.5,0.4918777349724603,0.7570640432098764,0.7166666666666667,0.7150837988826816,0.7191011235955056,0.7111111111111111
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,1,1,-0.1137677729129791,-0.1137677729129791,0.6384580498866214,0.5961904761904762,0.6758409785932722,0.5644955300127714,0.8419047619047619,0.5,0.5139018477764378,0.6532226757369615,0.6123809523809524,0.6276303751143641,0.6038732394366197,0.6533333333333333
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,1,1,-0.1137677729129791,-0.1137677729129791,0.5059687786960514,0.5454545454545454,0.6153846153846154,0.5333333333333333,0.7272727272727273,0.5,0.5139018477764378,0.5022956841138659,0.5151515151515151,0.4666666666666667,0.5185185185185185,0.4242424242424242
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,1,1,-0.1137677729129791,-0.1137677729129791,0.5277725576525544,0.4870466321243523,0.4342857142857143,0.4840764331210191,0.3937823834196891,0.5,0.5139018477764378,0.6258154581331042,0.6036269430051814,0.5853658536585366,0.6136363636363636,0.5595854922279793
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,1,1,-0.1137677729129791,-0.1137677729129791,0.5828096064814814,0.5715277777777777,0.6102337334175616,0.5596755504055619,0.6708333333333333,0.5,0.5139018477764378,0.7299845679012346,0.6784722222222223,0.692358803986711,0.6636942675159235,0.7236111111111111
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,1,2,-0.1488897204399109,-0.1488897204399109,0.683987769087308,0.6368821292775665,0.7211678832116788,0.5853080568720379,0.9391634980988594,0.5,0.4955844845035579,0.6802089809018491,0.6340304182509505,0.6371347785108389,0.6317757009345795,0.6425855513307985
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,1,2,-0.1488897204399109,-0.1488897204399109,0.6023875114784205,0.5,0.6451612903225806,0.5,0.9090909090909092,0.5,0.4955844845035579,0.4398530762167126,0.4696969696969697,0.4776119402985074,0.4705882352941176,0.4848484848484848
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,1,2,-0.1488897204399109,-0.1488897204399109,0.5559612338586271,0.5051813471502591,0.6187624750499002,0.5032467532467533,0.8031088082901554,0.5,0.4955844845035579,0.6452253751778572,0.5984455958549223,0.6115288220551378,0.5922330097087378,0.6321243523316062
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,1,2,-0.1488897204399109,-0.1488897204399109,0.5772928645489679,0.558252427184466,0.6277030976037405,0.5424242424242425,0.7447988904299584,0.5,0.4955844845035579,0.7228883447054003,0.6705963938973648,0.6657283603096411,0.6757142857142857,0.6560332871012483
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,1,3,-0.118050031363964,-0.118050031363964,0.660108843537415,0.6123809523809524,0.6876438986953185,0.5758354755784062,0.8533333333333334,0.5,0.5081266858595348,0.673340589569161,0.6247619047619047,0.6240458015267175,0.6252390057361377,0.6228571428571429
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,1,3,-0.118050031363964,-0.118050031363964,0.5243342516069789,0.5151515151515151,0.6097560975609756,0.5102040816326531,0.7575757575757576,0.5,0.5081266858595348,0.4320477502295684,0.4393939393939394,0.4788732394366197,0.4473684210526316,0.5151515151515151
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,1,3,-0.118050031363964,-0.118050031363964,0.5728207468656876,0.5544041450777202,0.6228070175438597,0.5399239543726235,0.7357512953367875,0.5,0.5081266858595348,0.6586754006818974,0.6243523316062176,0.6005509641873278,0.6411764705882353,0.5647668393782384
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,1,3,-0.118050031363964,-0.118050031363964,0.5838425925925926,0.5638888888888889,0.6104218362282878,0.5515695067264574,0.6833333333333333,0.5,0.5081266858595348,0.7363223379629631,0.6909722222222222,0.6949965729952022,0.6860622462787551,0.7041666666666667
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,1,4,-0.0479183383285999,-0.0479183383285999,0.6750403628117914,0.6142857142857143,0.6116970278044104,0.6158301158301158,0.6076190476190476,0.5,0.4841591940547593,0.6721251700680272,0.6152380952380953,0.6333938294010889,0.6048526863084922,0.6647619047619048
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,1,4,-0.0479183383285999,-0.0479183383285999,0.4931129476584022,0.4545454545454545,0.4857142857142857,0.4594594594594595,0.5151515151515151,0.5,0.4841591940547593,0.5160697887970616,0.5151515151515151,0.4074074074074074,0.5238095238095238,0.3333333333333333
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,1,4,-0.0479183383285999,-0.0479183383285999,0.574512067438052,0.5544041450777202,0.5168539325842697,0.5644171779141104,0.4766839378238341,0.5,0.4841591940547593,0.663776208757282,0.6347150259067358,0.6158038147138964,0.6494252873563219,0.5854922279792746
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,1,4,-0.0479183383285999,-0.0479183383285999,0.5920814043209875,0.5868055555555556,0.6264908976773383,0.5715922107674685,0.6930555555555555,0.5,0.4841591940547593,0.7424797453703703,0.6951388888888889,0.706746826987308,0.6808236808236808,0.7347222222222223
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,2,0,-0.096498779952526,-0.096498779952526,0.5492764906440442,0.5310880829015544,0.4629080118694362,0.5416666666666666,0.4041450777202072,0.5,0.4735583334727085,0.6610110338532578,0.6191709844559585,0.6037735849056604,0.6292134831460674,0.5803108808290155
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,2,0,-0.096498779952526,-0.096498779952526,0.519742883379247,0.5303030303030303,0.4918032786885246,0.5357142857142857,0.4545454545454545,0.5,0.4735583334727085,0.5454545454545454,0.5151515151515151,0.5675675675675675,0.5121951219512195,0.6363636363636364
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",cities_10k,base,main,prompt_answer,2,0,-0.096498779952526,-0.096498779952526,0.6218448979591837,0.5885714285714285,0.646481178396072,0.5667144906743186,0.7523809523809524,0.5,0.4735583334727085,0.6581859410430839,0.6123809523809524,0.6241920590951062,0.6057347670250897,0.6438095238095238
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",medals_9k,base,main,prompt_answer,2,0,-0.096498779952526,-0.096498779952526,0.6071460262345679,0.5888888888888889,0.6253164556962025,0.5744186046511628,0.6861111111111111,0.5,0.4735583334727085,0.7422627314814816,0.7,0.7012448132780082,0.6983471074380165,0.7041666666666667
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,2,1,-0.1142167448997497,-0.1142167448997497,0.5350210743912588,0.5259067357512953,0.466472303206997,0.5333333333333333,0.4145077720207253,0.5,0.5050420393823764,0.6571183119009907,0.6269430051813472,0.6065573770491803,0.6416184971098265,0.5751295336787565
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,2,1,-0.1142167448997497,-0.1142167448997497,0.4848484848484849,0.5,0.4761904761904761,0.5,0.4545454545454545,0.5,0.5050420393823764,0.4738292011019284,0.4696969696969697,0.5333333333333333,0.4761904761904761,0.6060606060606061
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",cities_10k,base,main,prompt_answer,2,1,-0.1142167448997497,-0.1142167448997497,0.6518294784580498,0.6133333333333333,0.6616666666666666,0.5881481481481482,0.7561904761904762,0.5,0.5050420393823764,0.6524244897959184,0.6209523809523809,0.6307977736549165,0.6148282097649186,0.6476190476190476
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",medals_9k,base,main,prompt_answer,2,1,-0.1142167448997497,-0.1142167448997497,0.5860108024691357,0.58125,0.5849965588437716,0.5798090040927695,0.5902777777777778,0.5,0.5050420393823764,0.7323148148148148,0.6791666666666667,0.6886792452830188,0.668848167539267,0.7097222222222223
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,2,2,-0.2034436613321304,-0.2034436613321304,0.539074874493275,0.5051813471502591,0.6141414141414141,0.5033112582781457,0.7875647668393783,0.5,0.4578917746167465,0.6895218663588286,0.6373056994818653,0.6296296296296297,0.6432432432432432,0.616580310880829
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,2,2,-0.2034436613321304,-0.2034436613321304,0.6042240587695134,0.4848484848484848,0.6136363636363636,0.4909090909090909,0.8181818181818182,0.5,0.4578917746167465,0.5142332415059687,0.5606060606060606,0.5915492957746479,0.5526315789473685,0.6363636363636364
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",cities_10k,base,main,prompt_answer,2,2,-0.2034436613321304,-0.2034436613321304,0.692633260564704,0.623574144486692,0.6953846153846154,0.5839793281653747,0.8593155893536122,0.5,0.4578917746167465,0.6706996631438941,0.6273764258555133,0.6252390057361377,0.6288461538461538,0.6216730038022814
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",medals_9k,base,main,prompt_answer,2,2,-0.2034436613321304,-0.2034436613321304,0.5883058473648674,0.5700416088765603,0.6090794451450189,0.5583815028901734,0.6699029126213593,0.5,0.4578917746167465,0.7186697470957466,0.6567267683772539,0.660726525017135,0.6531165311653117,0.6685159500693482
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,2,3,-0.0680003091692924,-0.0680003091692924,0.5632634433139145,0.5595854922279793,0.4970414201183432,0.5793103448275863,0.4352331606217616,0.5,0.4766201097765216,0.6560444575693307,0.6217616580310881,0.6256410256410256,0.6192893401015228,0.6321243523316062
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,2,3,-0.0680003091692924,-0.0680003091692924,0.5537190082644629,0.5151515151515151,0.4285714285714285,0.5217391304347826,0.3636363636363636,0.5,0.4766201097765216,0.5,0.4848484848484848,0.5277777777777778,0.4871794871794871,0.5757575757575758
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",cities_10k,base,main,prompt_answer,2,3,-0.0680003091692924,-0.0680003091692924,0.667091156462585,0.6104761904761905,0.6101048617731173,0.6106870229007634,0.6095238095238096,0.5,0.4766201097765216,0.6709097505668935,0.6276190476190476,0.6342376052385407,0.6231617647058824,0.6457142857142857
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",medals_9k,base,main,prompt_answer,2,3,-0.0680003091692924,-0.0680003091692924,0.5906317515432099,0.5875,0.5997304582210242,0.5824607329842932,0.6180555555555556,0.5,0.4766201097765216,0.7230623070987654,0.6798611111111111,0.6857532379004772,0.6733601070950469,0.6986111111111111
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,2,4,-0.055183932185173,-0.055183932185173,0.5694112593626675,0.5647668393782384,0.5578947368421052,0.5668449197860963,0.5492227979274611,0.5,0.4911606438855541,0.7053880641091035,0.6450777202072538,0.6441558441558441,0.6458333333333334,0.6424870466321243
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,2,4,-0.055183932185173,-0.055183932185173,0.4830119375573921,0.4696969696969697,0.4444444444444444,0.4666666666666667,0.4242424242424242,0.5,0.4911606438855541,0.4793388429752066,0.5303030303030303,0.5866666666666667,0.5238095238095238,0.6666666666666666
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",cities_10k,base,main,prompt_answer,2,4,-0.055183932185173,-0.055183932185173,0.6816108843537415,0.6171428571428571,0.6256983240223464,0.6120218579234973,0.64,0.5,0.4911606438855541,0.6678893424036281,0.6104761904761905,0.6230414746543779,0.6035714285714285,0.6438095238095238
llama3.1_8b_chat,"['birth_years_4k', 'cities_10k', 'medals_9k']",medals_9k,base,main,prompt_answer,2,4,-0.055183932185173,-0.055183932185173,0.6070408950617283,0.5958333333333333,0.613031914893617,0.5880102040816326,0.6402777777777777,0.5,0.4911606438855541,0.7278616898148148,0.6916666666666667,0.7028112449799196,0.6782945736434108,0.7291666666666666
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,3,0,-0.1530157178640365,-0.1530157178640365,0.6125478458049887,0.5914285714285714,0.6509357200976403,0.5681818181818182,0.7619047619047619,0.5,0.5006612281020343,0.6710458049886622,0.6314285714285715,0.6426592797783933,0.6236559139784946,0.6628571428571428
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,3,0,-0.1530157178640365,-0.1530157178640365,0.5735455985395581,0.5621761658031088,0.5072886297376094,0.58,0.4507772020725388,0.5,0.5006612281020343,0.6865687669467637,0.6476683937823834,0.643979057591623,0.6507936507936508,0.6373056994818653
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,3,0,-0.1530157178640365,-0.1530157178640365,0.5298438934802571,0.5757575757575758,0.6111111111111112,0.5641025641025641,0.6666666666666666,0.5,0.5006612281020343,0.62534435261708,0.5909090909090909,0.5846153846153846,0.59375,0.5757575757575758
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,3,0,-0.1530157178640365,-0.1530157178640365,0.6300038580246914,0.5854166666666667,0.644854253420583,0.5639958376690947,0.7527777777777778,0.5,0.5006612281020343,0.738731674382716,0.7006944444444444,0.7041866849691146,0.6960651289009498,0.7125
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,3,1,-0.1642272770404815,-0.1642272770404815,0.643287074829932,0.6076190476190476,0.6633986928104575,0.580829756795422,0.7733333333333333,0.5,0.4878471049292631,0.6690503401360544,0.6142857142857143,0.6182846371347785,0.6119402985074627,0.6247619047619047
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,3,1,-0.1642272770404815,-0.1642272770404815,0.5361486214395017,0.5233160621761658,0.4945054945054945,0.5263157894736842,0.466321243523316,0.5,0.4878471049292631,0.6700314102392011,0.6191709844559585,0.6141732283464567,0.6223404255319149,0.6062176165803109
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,3,1,-0.1642272770404815,-0.1642272770404815,0.4435261707988981,0.5,0.5714285714285714,0.5,0.6666666666666666,0.5,0.4878471049292631,0.5243342516069789,0.5303030303030303,0.5633802816901409,0.5263157894736842,0.6060606060606061
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,3,1,-0.1642272770404815,-0.1642272770404815,0.6109558256172839,0.5763888888888888,0.622991347342398,0.5612472160356348,0.7,0.5,0.4878471049292631,0.7393614969135802,0.69375,0.7089108910891089,0.6754716981132075,0.7458333333333333
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,3,2,-0.0970778167247772,-0.0970778167247772,0.6943609131258224,0.6473384030418251,0.6931348221670802,0.6134699853587116,0.7965779467680608,0.5,0.4920758045010853,0.6941783891627752,0.6340304182509505,0.624390243902439,0.6412825651302605,0.6083650190114068
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,3,2,-0.0970778167247772,-0.0970778167247772,0.5598539558108943,0.5647668393782384,0.5555555555555556,0.5675675675675675,0.5440414507772021,0.5,0.4920758045010853,0.7284759322397917,0.655440414507772,0.6490765171503958,0.6612903225806451,0.6373056994818653
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",football_leagues_1k,base,main,prompt_answer,3,2,-0.0970778167247772,-0.0970778167247772,0.6051423324150597,0.6363636363636364,0.6129032258064516,0.6551724137931034,0.5757575757575758,0.5,0.4920758045010853,0.4416896235078053,0.5,0.547945205479452,0.5,0.6060606060606061
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",medals_9k,base,main,prompt_answer,3,2,-0.0970778167247772,-0.0970778167247772,0.6094565453667563,0.5742024965325936,0.6018158236057068,0.5651644336175395,0.6435506241331485,0.5,0.4920758045010853,0.724513841732376,0.6692094313453537,0.6744027303754266,0.6639784946236559,0.6851595006934813
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",cities_10k,base,main,prompt_answer,3,3,-0.0922782570123672,-0.0922782570123672,0.6610448979591838,0.6295238095238095,0.6744769874476988,0.6014925373134329,0.7676190476190476,0.5,0.477410133164861,0.7082013605442178,0.6542857142857142,0.6472303206997084,0.6607142857142857,0.6342857142857142
llama3.1_8b_chat,"['cities_10k', 'birth_years_4k', 'medals_9k']",birth_years_4k,base,main,prompt_answer,3,3,-0.0922782570123672,-0.0922782570123672,0.568954871271712,0.5699481865284974,0.5257142857142857,0.5859872611464968,0.4766839378238341,0.5,0.477410133164861,0.6583935139198367,0.6321243523316062,0.6321243523316062,0.6321243523316062,0.6321243523316062
